CMDLINE .venv/bin/python save_vocab.py
MEM 105.203125 1784205159.5785
MEM 106.488281 1784205159.6788
MEM 99.726562 1784205159.7791
MEM 103.191406 1784205159.8793
MEM 103.199219 1784205159.9796
MEM 103.199219 1784205160.0800
MEM 103.210938 1784205160.1803
MEM 103.218750 1784205160.2806
MEM 103.378906 1784205160.3831
MEM 103.386719 1784205160.4833
MEM 103.386719 1784205160.5836
MEM 103.386719 1784205160.6838
MEM 104.031250 1784205160.7840
MEM 104.031250 1784205160.8843
MEM 105.339844 1784205160.9846
MEM 105.343750 1784205161.0848
MEM 105.343750 1784205161.1886
MEM 105.347656 1784205161.2888
MEM 105.347656 1784205161.3913
MEM 105.351562 1784205161.4916
MEM 105.351562 1784205161.5919
MEM 105.351562 1784205161.6922
MEM 105.351562 1784205161.7925
MEM 105.355469 1784205161.8929
MEM 108.433594 1784205161.9964
MEM 108.433594 1784205162.0967
MEM 108.433594 1784205162.2055
MEM 108.433594 1784205162.3058
MEM 104.183594 1784205162.4060
MEM 104.406250 1784205162.5103
MEM 107.308594 1784205162.6105
MEM 108.062500 1784205162.7108
MEM 102.046875 1784205162.8110
MEM 105.578125 1784205162.9113
MEM 105.589844 1784205163.0116
MEM 107.820312 1784205163.1126
MEM 107.820312 1784205163.2130
MEM 107.820312 1784205163.3162
MEM 107.824219 1784205163.4169
MEM 107.824219 1784205163.5172
MEM 107.824219 1784205163.6185
MEM 107.828125 1784205163.7188
MEM 107.828125 1784205163.8191
MEM 108.632812 1784205163.9194
MEM 108.636719 1784205164.0197
MEM 101.531250 1784205164.1200
MEM 104.984375 1784205164.2204
MEM 109.117188 1784205164.3206
MEM 109.117188 1784205164.4222
MEM 109.121094 1784205164.5254
MEM 102.285156 1784205164.6265
MEM 108.636719 1784205164.7268
MEM 108.687500 1784205164.8270
MEM 108.691406 1784205164.9273
MEM 108.691406 1784205165.0275
MEM 109.648438 1784205165.1287
MEM 109.648438 1784205165.2290
MEM 102.898438 1784205165.3293
MEM 107.613281 1784205165.4295
MEM 107.625000 1784205165.5327
MEM 107.625000 1784205165.6347
MEM 107.625000 1784205165.7350
MEM 107.625000 1784205165.8352
MEM 107.625000 1784205165.9355
MEM 107.753906 1784205166.0357
MEM 109.832031 1784205166.1360
MEM 103.355469 1784205166.2363
MEM 106.734375 1784205166.3366
MEM 106.734375 1784205166.4368
MEM 106.835938 1784205166.5406
MEM 106.835938 1784205166.6408
MEM 106.839844 1784205166.7411
MEM 108.550781 1784205166.8413
MEM 108.550781 1784205166.9416
MEM 108.550781 1784205167.0419
MEM 109.542969 1784205167.1421
MEM 109.542969 1784205167.2424
MEM 109.542969 1784205167.3426
MEM 109.542969 1784205167.4430
MEM 109.542969 1784205167.5434
MEM 109.542969 1784205167.6437
MEM 109.542969 1784205167.7440
MEM 109.542969 1784205167.8486
MEM 109.542969 1784205167.9503
MEM 112.437500 1784205168.0507
MEM 112.437500 1784205168.1510
MEM 112.441406 1784205168.2513
MEM 104.625000 1784205168.3516
MEM 109.179688 1784205168.4519
MEM 110.507812 1784205168.5552
MEM 123.058594 1784205168.6555
MEM 119.195312 1784205168.7558
MEM 119.429688 1784205168.8560
MEM 121.464844 1784205168.9563
MEM 121.484375 1784205169.0565
MEM 121.558594 1784205169.1577
MEM 121.695312 1784205169.2647
MEM 121.882812 1784205169.3650
MEM 121.882812 1784205169.4652
MEM 121.882812 1784205169.5655
MEM 121.890625 1784205169.6686
MEM 121.894531 1784205169.7716
MEM 121.894531 1784205169.8719
MEM 121.894531 1784205169.9723
MEM 121.894531 1784205170.0726
MEM 121.894531 1784205170.1749
MEM 121.894531 1784205170.2751
MEM 121.894531 1784205170.3754
MEM 121.894531 1784205170.4757
MEM 121.894531 1784205170.5760
MEM 121.894531 1784205170.6763
MEM 121.898438 1784205170.7765
MEM 121.898438 1784205170.8768
MEM 121.898438 1784205170.9770
MEM 121.902344 1784205171.0808
MEM 121.902344 1784205171.1812
MEM 122.898438 1784205171.2814
MEM 122.910156 1784205171.3817
MEM 122.964844 1784205171.4819
MEM 122.968750 1784205171.5843
MEM 122.968750 1784205171.6846
MEM 122.972656 1784205171.7848
MEM 122.972656 1784205171.8857
MEM 122.972656 1784205171.9860
MEM 122.972656 1784205172.0863
MEM 122.972656 1784205172.1866
MEM 123.503906 1784205172.2871
MEM 123.503906 1784205172.3891
MEM 123.503906 1784205172.4910
MEM 123.503906 1784205172.5926
MEM 123.503906 1784205172.6929
MEM 123.503906 1784205172.7966
MEM 123.503906 1784205172.8995
MEM 123.503906 1784205172.9997
MEM 123.503906 1784205173.1000
MEM 123.503906 1784205173.2003
MEM 123.503906 1784205173.3005
MEM 123.503906 1784205173.4036
MEM 123.503906 1784205173.5039
MEM 123.503906 1784205173.6043
MEM 123.503906 1784205173.7046
MEM 123.503906 1784205173.8049
MEM 124.058594 1784205173.9052
MEM 124.058594 1784205174.0056
MEM 124.058594 1784205174.1060
MEM 124.058594 1784205174.2062
MEM 124.058594 1784205174.3066
MEM 124.058594 1784205174.4069
MEM 124.058594 1784205174.5072
MEM 124.058594 1784205174.6074
MEM 124.359375 1784205174.7077
MEM 124.429688 1784205174.8126
MEM 124.429688 1784205174.9129
MEM 124.675781 1784205175.0132
MEM 124.675781 1784205175.1135
MEM 124.675781 1784205175.2138
MEM 124.675781 1784205175.3141
MEM 124.675781 1784205175.4167
MEM 124.734375 1784205175.5169
MEM 124.734375 1784205175.6171
MEM 124.984375 1784205175.7174
MEM 124.984375 1784205175.8178
MEM 124.984375 1784205175.9180
MEM 125.109375 1784205176.0183
MEM 125.109375 1784205176.1185
MEM 125.167969 1784205176.2188
MEM 125.242188 1784205176.3190
MEM 125.363281 1784205176.4193
MEM 125.363281 1784205176.5196
MEM 125.363281 1784205176.6199
MEM 125.363281 1784205176.7202
MEM 125.558594 1784205176.8246
MEM 125.562500 1784205176.9250
MEM 125.562500 1784205177.0286
MEM 125.562500 1784205177.1291
MEM 125.562500 1784205177.2297
MEM 125.566406 1784205177.3300
MEM 125.566406 1784205177.4303
MEM 125.570312 1784205177.5306
MEM 125.570312 1784205177.6327
MEM 125.570312 1784205177.7366
MEM 125.585938 1784205177.8406
MEM 125.589844 1784205177.9409
MEM 125.589844 1784205178.0412
MEM 125.589844 1784205178.1415
MEM 125.593750 1784205178.2418
MEM 125.597656 1784205178.3421
MEM 126.437500 1784205178.4424
MEM 126.437500 1784205178.5428
MEM 126.437500 1784205178.6431
MEM 126.445312 1784205178.7433
MEM 126.449219 1784205178.8436
MEM 126.449219 1784205178.9457
MEM 126.449219 1784205179.0460
MEM 126.453125 1784205179.1463
MEM 126.453125 1784205179.2465
MEM 126.453125 1784205179.3468
MEM 126.453125 1784205179.4472
MEM 126.457031 1784205179.5474
MEM 126.457031 1784205179.6479
MEM 127.164062 1784205179.7526
MEM 127.300781 1784205179.8528
MEM 127.304688 1784205179.9566
MEM 127.371094 1784205180.0607
MEM 127.378906 1784205180.1611
MEM 127.378906 1784205180.2615
MEM 127.386719 1784205180.3618
MEM 127.386719 1784205180.4622
MEM 127.386719 1784205180.5625
MEM 127.386719 1784205180.6627
MEM 127.390625 1784205180.7630
MEM 127.390625 1784205180.8632
MEM 127.390625 1784205180.9636
MEM 127.394531 1784205181.0638
MEM 127.394531 1784205181.1641
MEM 127.394531 1784205181.2645
MEM 127.488281 1784205181.3686
MEM 127.804688 1784205181.4690
MEM 127.855469 1784205181.5692
MEM 127.855469 1784205181.6695
MEM 127.855469 1784205181.7698
MEM 127.859375 1784205181.8700
MEM 127.859375 1784205181.9704
MEM 127.859375 1784205182.0707
MEM 128.003906 1784205182.1709
MEM 128.007812 1784205182.2711
MEM 128.007812 1784205182.3714
MEM 128.007812 1784205182.4717
MEM 128.281250 1784205182.5720
MEM 128.281250 1784205182.6722
MEM 128.417969 1784205182.7726
MEM 128.417969 1784205182.8746
MEM 128.417969 1784205182.9748
MEM 128.417969 1784205183.0751
MEM 128.417969 1784205183.1754
MEM 128.527344 1784205183.2756
MEM 128.527344 1784205183.3758
MEM 128.527344 1784205183.4762
MEM 128.527344 1784205183.5765
MEM 128.531250 1784205183.6768
MEM 128.531250 1784205183.7770
MEM 128.531250 1784205183.8773
MEM 128.531250 1784205183.9776
MEM 128.535156 1784205184.0806
MEM 128.535156 1784205184.1823
MEM 128.535156 1784205184.2826
MEM 128.535156 1784205184.3828
MEM 128.539062 1784205184.4831
MEM 128.539062 1784205184.5834
MEM 128.539062 1784205184.6836
MEM 128.539062 1784205184.7887
MEM 128.542969 1784205184.8891
MEM 128.542969 1784205184.9893
MEM 128.542969 1784205185.0896
MEM 128.542969 1784205185.1898
MEM 128.546875 1784205185.2901
MEM 128.546875 1784205185.3926
MEM 128.546875 1784205185.4928
MEM 128.632812 1784205185.5931
MEM 128.640625 1784205185.6934
MEM 129.476562 1784205185.7936
MEM 129.667969 1784205185.8966
MEM 129.738281 1784205186.0007
MEM 129.738281 1784205186.1011
MEM 129.738281 1784205186.2013
MEM 129.945312 1784205186.3017
MEM 129.945312 1784205186.4019
MEM 129.953125 1784205186.5022
MEM 129.953125 1784205186.6024
MEM 129.988281 1784205186.7027
MEM 129.988281 1784205186.8030
MEM 129.988281 1784205186.9033
MEM 129.988281 1784205187.0036
MEM 130.214844 1784205187.1086
MEM 130.214844 1784205187.2088
MEM 130.214844 1784205187.3091
MEM 130.214844 1784205187.4093
MEM 130.214844 1784205187.5096
MEM 130.214844 1784205187.6099
MEM 130.214844 1784205187.7101
MEM 130.214844 1784205187.8104
MEM 130.214844 1784205187.9107
MEM 130.214844 1784205188.0109
MEM 130.730469 1784205188.1112
MEM 130.730469 1784205188.2115
MEM 130.730469 1784205188.3117
MEM 130.730469 1784205188.4126
MEM 130.730469 1784205188.5166
MEM 130.730469 1784205188.6206
MEM 130.730469 1784205188.7217
MEM 130.730469 1784205188.8220
MEM 130.730469 1784205188.9222
MEM 130.730469 1784205189.0225
MEM 130.730469 1784205189.1228
MEM 130.730469 1784205189.2231
MEM 130.730469 1784205189.3233
MEM 130.730469 1784205189.4236
MEM 130.730469 1784205189.5239
MEM 130.761719 1784205189.6242
MEM 130.796875 1784205189.7245
MEM 130.796875 1784205189.8247
MEM 130.796875 1784205189.9250
MEM 130.796875 1784205190.0257
MEM 130.796875 1784205190.1260
MEM 130.796875 1784205190.2263
MEM 130.812500 1784205190.3265
MEM 130.812500 1784205190.4267
MEM 130.812500 1784205190.5270
MEM 130.812500 1784205190.6273
MEM 130.812500 1784205190.7276
MEM 130.812500 1784205190.8279
MEM 130.828125 1784205190.9281
MEM 130.828125 1784205191.0284
MEM 130.828125 1784205191.1326
MEM 130.828125 1784205191.2329
MEM 130.828125 1784205191.3367
MEM 130.851562 1784205191.4370
MEM 130.851562 1784205191.5373
MEM 130.851562 1784205191.6376
MEM 130.851562 1784205191.7378
MEM 130.851562 1784205191.8381
MEM 130.851562 1784205191.9384
MEM 130.851562 1784205192.0387
MEM 130.859375 1784205192.1390
MEM 130.863281 1784205192.2395
MEM 130.863281 1784205192.3397
MEM 130.867188 1784205192.4446
MEM 130.867188 1784205192.5449
MEM 130.871094 1784205192.6452
MEM 130.906250 1784205192.7455
MEM 132.097656 1784205192.8459
MEM 133.597656 1784205192.9462
MEM 133.597656 1784205193.0465
MEM 133.812500 1784205193.1467
MEM 133.996094 1784205193.2471
MEM 134.019531 1784205193.3474
MEM 140.867188 1784205193.4477
MEM 143.722656 1784205193.5480
MEM 143.808594 1784205193.6482
MEM 143.808594 1784205193.7485
MEM 143.808594 1784205193.8487
MEM 143.812500 1784205193.9490
MEM 143.812500 1784205194.0493
MEM 143.812500 1784205194.1526
MEM 143.816406 1784205194.2529
MEM 143.816406 1784205194.3531
MEM 143.816406 1784205194.4534
MEM 143.816406 1784205194.5536
MEM 143.816406 1784205194.6539
MEM 143.816406 1784205194.7542
MEM 143.816406 1784205194.8544
MEM 143.816406 1784205194.9547
MEM 143.816406 1784205195.0551
MEM 143.816406 1784205195.1554
MEM 143.816406 1784205195.2557
MEM 143.816406 1784205195.3560
MEM 143.816406 1784205195.4563
MEM 143.816406 1784205195.5566
MEM 143.816406 1784205195.6569
MEM 143.816406 1784205195.7572
MEM 143.816406 1784205195.8583
MEM 143.816406 1784205195.9587
MEM 143.816406 1784205196.0606
MEM 143.816406 1784205196.1609
MEM 143.816406 1784205196.2646
MEM 143.816406 1784205196.3649
MEM 143.816406 1784205196.4651
MEM 143.816406 1784205196.5687
MEM 143.816406 1784205196.6726
MEM 143.816406 1784205196.7728
