CMDLINE .venv/bin/python save_vocab.py
MEM 122.671875 1784208548.9259
MEM 122.671875 1784208549.0261
MEM 122.671875 1784208549.1264
MEM 122.671875 1784208549.2266
MEM 122.671875 1784208549.3269
MEM 122.675781 1784208549.4271
MEM 122.675781 1784208549.5275
MEM 122.675781 1784208549.6277
MEM 122.675781 1784208549.7280
MEM 122.675781 1784208549.8282
MEM 122.675781 1784208549.9326
MEM 122.675781 1784208550.0345
MEM 122.675781 1784208550.1348
MEM 122.675781 1784208550.2351
MEM 122.675781 1784208550.3353
MEM 122.675781 1784208550.4356
MEM 122.675781 1784208550.5360
MEM 122.675781 1784208550.6406
MEM 122.675781 1784208550.7409
MEM 122.675781 1784208550.8427
MEM 122.675781 1784208550.9429
MEM 122.675781 1784208551.0432
MEM 122.675781 1784208551.1434
MEM 126.281250 1784208551.2487
MEM 126.281250 1784208551.3526
MEM 126.281250 1784208551.4529
MEM 126.281250 1784208551.5532
MEM 126.281250 1784208551.6534
MEM 126.281250 1784208551.7536
MEM 126.281250 1784208551.8539
MEM 126.281250 1784208551.9542
MEM 126.281250 1784208552.0544
MEM 126.281250 1784208552.1547
MEM 126.281250 1784208552.2550
MEM 126.281250 1784208552.3553
MEM 126.281250 1784208552.4556
MEM 126.281250 1784208552.5559
MEM 126.281250 1784208552.6561
MEM 126.281250 1784208552.7565
MEM 126.281250 1784208552.8567
MEM 126.281250 1784208552.9570
MEM 126.281250 1784208553.0606
MEM 126.281250 1784208553.1619
MEM 126.281250 1784208553.2621
MEM 126.281250 1784208553.3625
MEM 126.281250 1784208553.4628
MEM 126.281250 1784208553.5630
MEM 126.281250 1784208553.6634
MEM 126.281250 1784208553.7637
MEM 126.281250 1784208553.8639
MEM 126.281250 1784208553.9642
MEM 126.281250 1784208554.0645
MEM 126.281250 1784208554.1649
MEM 126.281250 1784208554.2651
MEM 126.281250 1784208554.3654
MEM 126.281250 1784208554.4657
MEM 126.281250 1784208554.5660
MEM 126.281250 1784208554.6664
MEM 126.281250 1784208554.7667
MEM 126.281250 1784208554.8670
MEM 126.281250 1784208554.9673
MEM 126.281250 1784208555.0710
MEM 126.281250 1784208555.1713
MEM 126.281250 1784208555.2716
MEM 126.281250 1784208555.3719
MEM 126.281250 1784208555.4737
MEM 126.281250 1784208555.5740
MEM 126.281250 1784208555.6743
MEM 126.281250 1784208555.7745
MEM 126.281250 1784208555.8748
MEM 126.281250 1784208555.9750
MEM 126.281250 1784208556.0753
MEM 126.281250 1784208556.1806
MEM 126.281250 1784208556.2809
MEM 126.281250 1784208556.3847
MEM 126.281250 1784208556.4850
MEM 126.281250 1784208556.5854
MEM 126.281250 1784208556.6886
MEM 126.281250 1784208556.7897
MEM 126.281250 1784208556.8899
MEM 126.285156 1784208556.9902
MEM 126.285156 1784208557.0905
MEM 126.285156 1784208557.1908
MEM 126.285156 1784208557.2910
MEM 126.285156 1784208557.3966
MEM 126.285156 1784208557.5006
MEM 126.285156 1784208557.6009
MEM 126.285156 1784208557.7011
MEM 126.285156 1784208557.8028
MEM 126.285156 1784208557.9032
MEM 126.292969 1784208558.0035
MEM 126.300781 1784208558.1039
MEM 126.300781 1784208558.2042
MEM 126.300781 1784208558.3045
MEM 126.300781 1784208558.4052
MEM 126.484375 1784208558.5057
MEM 126.484375 1784208558.6059
MEM 126.550781 1784208558.7062
MEM 126.554688 1784208558.8064
MEM 126.554688 1784208558.9067
MEM 126.554688 1784208559.0070
MEM 126.554688 1784208559.1126
MEM 126.558594 1784208559.2129
MEM 126.558594 1784208559.3131
MEM 126.558594 1784208559.4141
MEM 126.558594 1784208559.5143
MEM 126.562500 1784208559.6146
MEM 126.562500 1784208559.7149
MEM 126.847656 1784208559.8152
MEM 126.875000 1784208559.9154
MEM 126.875000 1784208560.0157
MEM 126.878906 1784208560.1178
MEM 126.878906 1784208560.2181
MEM 126.878906 1784208560.3184
MEM 126.878906 1784208560.4187
MEM 126.878906 1784208560.5190
MEM 126.878906 1784208560.6246
MEM 126.878906 1784208560.7249
MEM 127.285156 1784208560.8253
MEM 127.285156 1784208560.9255
MEM 127.292969 1784208561.0287
MEM 127.292969 1784208561.1290
MEM 127.425781 1784208561.2292
MEM 127.429688 1784208561.3295
MEM 127.429688 1784208561.4297
MEM 127.429688 1784208561.5301
MEM 127.429688 1784208561.6303
MEM 127.429688 1784208561.7306
MEM 127.730469 1784208561.8308
MEM 127.730469 1784208561.9310
MEM 127.730469 1784208562.0313
MEM 127.792969 1784208562.1316
MEM 127.792969 1784208562.2318
MEM 127.792969 1784208562.3383
MEM 140.667969 1784208562.4385
MEM 157.515625 1784208562.5388
MEM 142.847656 1784208562.6391
MEM 142.847656 1784208562.7400
MEM 142.851562 1784208562.8408
MEM 142.851562 1784208562.9486
MEM 143.015625 1784208563.0489
MEM 143.015625 1784208563.1526
MEM 143.054688 1784208563.2567
MEM 143.097656 1784208563.3570
MEM 143.097656 1784208563.4573
MEM 143.222656 1784208563.5577
MEM 143.222656 1784208563.6579
MEM 143.226562 1784208563.7582
MEM 143.226562 1784208563.8585
MEM 143.398438 1784208563.9588
MEM 143.398438 1784208564.0591
MEM 143.398438 1784208564.1598
MEM 143.398438 1784208564.2602
MEM 143.656250 1784208564.3605
MEM 143.656250 1784208564.4646
MEM 143.656250 1784208564.5686
MEM 143.660156 1784208564.6695
MEM 143.660156 1784208564.7698
MEM 143.765625 1784208564.8700
MEM 143.765625 1784208564.9703
MEM 143.765625 1784208565.0705
MEM 143.765625 1784208565.1708
MEM 143.828125 1784208565.2710
MEM 143.886719 1784208565.3713
MEM 143.890625 1784208565.4715
MEM 143.890625 1784208565.5718
MEM 144.148438 1784208565.6722
MEM 144.152344 1784208565.7724
MEM 144.152344 1784208565.8727
MEM 144.312500 1784208565.9729
MEM 144.312500 1784208566.0732
MEM 144.312500 1784208566.1768
MEM 144.312500 1784208566.2771
MEM 144.312500 1784208566.3774
MEM 144.316406 1784208566.4778
MEM 144.316406 1784208566.5780
MEM 144.582031 1784208566.6783
MEM 144.582031 1784208566.7786
MEM 144.585938 1784208566.8789
MEM 144.667969 1784208566.9792
MEM 144.730469 1784208567.0847
MEM 144.730469 1784208567.1887
MEM 144.730469 1784208567.2890
MEM 144.734375 1784208567.3926
MEM 144.734375 1784208567.4966
MEM 144.734375 1784208567.5969
MEM 144.734375 1784208567.6972
MEM 144.734375 1784208567.7974
MEM 144.734375 1784208567.8977
MEM 144.738281 1784208567.9980
MEM 144.738281 1784208568.0982
MEM 144.738281 1784208568.1985
MEM 144.738281 1784208568.2988
MEM 151.656250 1784208568.4006
MEM 151.656250 1784208568.5008
MEM 151.835938 1784208568.6011
MEM 151.835938 1784208568.7013
MEM 151.835938 1784208568.8016
MEM 151.839844 1784208568.9019
MEM 151.839844 1784208569.0023
MEM 151.839844 1784208569.1025
MEM 151.839844 1784208569.2029
MEM 151.839844 1784208569.3032
MEM 151.843750 1784208569.4035
MEM 151.843750 1784208569.5037
MEM 151.843750 1784208569.6040
MEM 151.843750 1784208569.7042
MEM 151.847656 1784208569.8045
MEM 151.847656 1784208569.9086
MEM 151.847656 1784208570.0089
MEM 151.847656 1784208570.1091
MEM 151.847656 1784208570.2094
MEM 151.847656 1784208570.3097
MEM 151.847656 1784208570.4099
MEM 151.847656 1784208570.5101
MEM 151.851562 1784208570.6104
MEM 151.851562 1784208570.7127
MEM 151.851562 1784208570.8130
MEM 151.851562 1784208570.9135
MEM 151.851562 1784208571.0137
MEM 151.851562 1784208571.1141
MEM 151.851562 1784208571.2144
MEM 151.851562 1784208571.3165
MEM 151.851562 1784208571.4247
MEM 151.851562 1784208571.5249
MEM 151.851562 1784208571.6252
MEM 151.851562 1784208571.7255
MEM 151.851562 1784208571.8257
MEM 151.851562 1784208571.9259
MEM 151.851562 1784208572.0262
MEM 151.851562 1784208572.1265
MEM 151.851562 1784208572.2269
MEM 151.851562 1784208572.3272
MEM 151.851562 1784208572.4275
MEM 151.851562 1784208572.5277
MEM 151.851562 1784208572.6280
MEM 151.851562 1784208572.7282
MEM 151.851562 1784208572.8285
MEM 151.851562 1784208572.9287
MEM 151.851562 1784208573.0327
MEM 151.851562 1784208573.1343
MEM 151.851562 1784208573.2346
MEM 151.851562 1784208573.3348
MEM 151.851562 1784208573.4351
MEM 151.851562 1784208573.5355
MEM 151.851562 1784208573.6357
MEM 151.851562 1784208573.7360
MEM 151.851562 1784208573.8363
MEM 151.851562 1784208573.9366
MEM 151.851562 1784208574.0400
MEM 151.851562 1784208574.1403
MEM 151.851562 1784208574.2406
MEM 151.851562 1784208574.3426
MEM 151.851562 1784208574.4429
MEM 151.851562 1784208574.5431
MEM 151.851562 1784208574.6434
MEM 151.851562 1784208574.7458
MEM 151.851562 1784208574.8461
MEM 151.851562 1784208574.9463
MEM 151.851562 1784208575.0466
MEM 151.851562 1784208575.1469
MEM 151.851562 1784208575.2471
MEM 151.851562 1784208575.3475
MEM 151.851562 1784208575.4527
MEM 151.851562 1784208575.5530
MEM 151.851562 1784208575.6537
MEM 151.851562 1784208575.7540
MEM 151.851562 1784208575.8543
MEM 151.851562 1784208575.9546
MEM 151.851562 1784208576.0549
MEM 151.851562 1784208576.1553
MEM 151.851562 1784208576.2566
MEM 151.851562 1784208576.3569
MEM 151.851562 1784208576.4599
MEM 151.851562 1784208576.5602
MEM 151.851562 1784208576.6605
MEM 151.851562 1784208576.7607
MEM 151.851562 1784208576.8610
MEM 151.851562 1784208576.9646
MEM 151.851562 1784208577.0648
MEM 151.851562 1784208577.1651
MEM 151.851562 1784208577.2654
MEM 151.851562 1784208577.3656
MEM 151.851562 1784208577.4659
MEM 151.851562 1784208577.5687
MEM 151.851562 1784208577.6726
MEM 151.851562 1784208577.7728
MEM 151.851562 1784208577.8731
MEM 151.851562 1784208577.9761
MEM 151.851562 1784208578.0764
MEM 151.851562 1784208578.1767
MEM 151.851562 1784208578.2769
MEM 151.851562 1784208578.3806
MEM 151.851562 1784208578.4809
MEM 151.851562 1784208578.5812
MEM 151.851562 1784208578.6814
MEM 151.851562 1784208578.7837
MEM 151.851562 1784208578.8840
MEM 151.851562 1784208578.9843
MEM 151.851562 1784208579.0846
MEM 151.851562 1784208579.1868
MEM 157.843750 1784208579.2872
MEM 157.843750 1784208579.3875
MEM 157.843750 1784208579.4878
MEM 157.847656 1784208579.5882
MEM 157.847656 1784208579.6926
MEM 157.847656 1784208579.7929
MEM 157.847656 1784208579.8932
MEM 157.847656 1784208579.9934
MEM 157.847656 1784208580.0937
MEM 157.847656 1784208580.1939
MEM 157.847656 1784208580.2942
MEM 157.847656 1784208580.3945
MEM 157.847656 1784208580.4948
MEM 157.847656 1784208580.5950
MEM 157.847656 1784208580.6967
MEM 157.847656 1784208580.7969
MEM 157.847656 1784208580.8973
MEM 157.847656 1784208580.9977
MEM 157.847656 1784208581.1006
MEM 157.847656 1784208581.2010
MEM 157.847656 1784208581.3013
MEM 157.847656 1784208581.4046
MEM 157.847656 1784208581.5050
MEM 157.847656 1784208581.6053
MEM 157.847656 1784208581.7056
MEM 157.847656 1784208581.8059
MEM 157.847656 1784208581.9062
MEM 157.847656 1784208582.0087
MEM 157.847656 1784208582.1091
MEM 157.859375 1784208582.2126
MEM 157.859375 1784208582.3135
MEM 157.859375 1784208582.4138
MEM 157.859375 1784208582.5140
MEM 157.859375 1784208582.6143
MEM 157.859375 1784208582.7146
MEM 157.859375 1784208582.8149
MEM 157.859375 1784208582.9152
MEM 157.859375 1784208583.0155
MEM 157.859375 1784208583.1157
MEM 157.859375 1784208583.2160
MEM 157.859375 1784208583.3162
MEM 157.859375 1784208583.4166
MEM 159.785156 1784208583.5206
MEM 159.785156 1784208583.6209
MEM 159.785156 1784208583.7211
MEM 159.785156 1784208583.8214
MEM 159.785156 1784208583.9217
MEM 160.054688 1784208584.0220
MEM 160.054688 1784208584.1223
MEM 160.398438 1784208584.2226
MEM 160.398438 1784208584.3229
MEM 160.398438 1784208584.4232
MEM 160.398438 1784208584.5236
MEM 160.398438 1784208584.6239
MEM 160.398438 1784208584.7242
MEM 160.402344 1784208584.8245
MEM 160.402344 1784208584.9247
MEM 160.402344 1784208585.0250
MEM 160.402344 1784208585.1253
MEM 160.402344 1784208585.2256
MEM 160.410156 1784208585.3286
MEM 160.410156 1784208585.4327
MEM 160.410156 1784208585.5330
MEM 160.410156 1784208585.6332
MEM 160.410156 1784208585.7335
MEM 160.410156 1784208585.8338
MEM 161.167969 1784208585.9340
MEM 161.167969 1784208586.0343
MEM 161.167969 1784208586.1345
MEM 161.167969 1784208586.2349
MEM 161.167969 1784208586.3366
MEM 161.167969 1784208586.4378
MEM 161.167969 1784208586.5381
MEM 161.167969 1784208586.6384
MEM 161.167969 1784208586.7396
MEM 161.167969 1784208586.8400
MEM 161.167969 1784208586.9402
MEM 161.167969 1784208587.0420
MEM 161.167969 1784208587.1423
MEM 161.167969 1784208587.2426
MEM 161.167969 1784208587.3429
MEM 161.167969 1784208587.4433
MEM 161.167969 1784208587.5436
MEM 162.156250 1784208587.6446
MEM 162.156250 1784208587.7449
MEM 162.156250 1784208587.8452
MEM 162.160156 1784208587.9455
MEM 162.160156 1784208588.0487
MEM 162.171875 1784208588.1489
MEM 162.171875 1784208588.2492
MEM 162.171875 1784208588.3566
MEM 162.171875 1784208588.4608
MEM 162.171875 1784208588.5611
MEM 162.171875 1784208588.6613
MEM 162.171875 1784208588.7616
MEM 162.171875 1784208588.8619
MEM 162.171875 1784208588.9621
MEM 162.171875 1784208589.0624
MEM 162.171875 1784208589.1627
MEM 162.171875 1784208589.2630
MEM 162.171875 1784208589.3633
MEM 162.171875 1784208589.4635
MEM 162.171875 1784208589.5638
MEM 162.171875 1784208589.6642
MEM 162.171875 1784208589.7647
MEM 162.171875 1784208589.8650
MEM 162.171875 1784208589.9687
MEM 162.171875 1784208590.0691
MEM 162.171875 1784208590.1694
MEM 162.171875 1784208590.2697
MEM 162.171875 1784208590.3726
MEM 162.171875 1784208590.4766
MEM 162.171875 1784208590.5769
MEM 162.171875 1784208590.6771
MEM 162.171875 1784208590.7774
MEM 162.171875 1784208590.8776
MEM 162.171875 1784208590.9779
MEM 162.171875 1784208591.0782
MEM 162.171875 1784208591.1784
MEM 162.171875 1784208591.2787
MEM 162.171875 1784208591.3790
MEM 162.171875 1784208591.4793
MEM 162.171875 1784208591.5796
MEM 162.171875 1784208591.6800
MEM 162.171875 1784208591.7846
MEM 162.171875 1784208591.8849
MEM 162.171875 1784208591.9851
MEM 162.171875 1784208592.0854
MEM 162.171875 1784208592.1857
MEM 162.171875 1784208592.2860
MEM 162.171875 1784208592.3863
MEM 162.171875 1784208592.4865
MEM 162.171875 1784208592.5868
MEM 162.171875 1784208592.6871
MEM 162.171875 1784208592.7873
MEM 164.488281 1784208592.8876
MEM 164.488281 1784208592.9878
MEM 164.488281 1784208593.0881
MEM 164.488281 1784208593.1883
MEM 164.488281 1784208593.2886
MEM 164.488281 1784208593.3889
MEM 164.488281 1784208593.4900
MEM 164.488281 1784208593.5903
MEM 164.488281 1784208593.6928
MEM 164.488281 1784208593.7966
MEM 164.488281 1784208593.8969
MEM 164.488281 1784208593.9971
MEM 164.488281 1784208594.0974
MEM 164.488281 1784208594.1977
MEM 164.488281 1784208594.2982
MEM 164.488281 1784208594.3985
MEM 164.488281 1784208594.4987
MEM 164.488281 1784208594.5990
MEM 164.492188 1784208594.6993
MEM 164.492188 1784208594.7997
MEM 164.492188 1784208594.9001
MEM 164.492188 1784208595.0005
MEM 164.492188 1784208595.1034
MEM 164.492188 1784208595.2036
MEM 164.492188 1784208595.3040
MEM 164.492188 1784208595.4043
MEM 164.492188 1784208595.5046
MEM 164.492188 1784208595.6126
MEM 164.492188 1784208595.7166
MEM 164.492188 1784208595.8170
MEM 164.492188 1784208595.9173
MEM 164.492188 1784208596.0177
MEM 164.492188 1784208596.1180
MEM 166.316406 1784208596.2183
MEM 166.316406 1784208596.3191
MEM 166.316406 1784208596.4194
MEM 166.316406 1784208596.5197
MEM 166.316406 1784208596.6200
MEM 166.316406 1784208596.7203
MEM 166.320312 1784208596.8206
MEM 166.320312 1784208596.9210
MEM 166.320312 1784208597.0213
MEM 166.320312 1784208597.1216
MEM 166.320312 1784208597.2218
MEM 166.320312 1784208597.3222
MEM 166.324219 1784208597.4225
MEM 166.324219 1784208597.5228
MEM 166.324219 1784208597.6230
MEM 166.324219 1784208597.7246
MEM 166.324219 1784208597.8249
MEM 166.324219 1784208597.9265
MEM 166.324219 1784208598.0268
MEM 166.328125 1784208598.1286
MEM 166.328125 1784208598.2289
MEM 166.328125 1784208598.3291
MEM 166.328125 1784208598.4303
