CMDLINE .venv/bin/python save_vocab.py
MEM 122.371094 1784286293.2430
MEM 122.371094 1784286293.3433
MEM 122.371094 1784286293.4435
MEM 122.371094 1784286293.5439
MEM 122.371094 1784286293.6486
MEM 122.460938 1784286293.7491
MEM 122.460938 1784286293.8494
MEM 122.460938 1784286293.9497
MEM 122.460938 1784286294.0500
MEM 122.468750 1784286294.1536
MEM 122.472656 1784286294.2539
MEM 122.472656 1784286294.3542
MEM 122.476562 1784286294.4545
MEM 122.476562 1784286294.5547
MEM 122.476562 1784286294.6550
MEM 122.476562 1784286294.7552
MEM 122.476562 1784286294.8555
MEM 122.480469 1784286294.9558
MEM 122.480469 1784286295.0561
MEM 122.480469 1784286295.1564
MEM 122.484375 1784286295.2589
MEM 122.484375 1784286295.3592
MEM 122.484375 1784286295.4595
MEM 122.484375 1784286295.5597
MEM 122.488281 1784286295.6600
MEM 122.488281 1784286295.7602
MEM 122.488281 1784286295.8606
MEM 122.488281 1784286295.9608
MEM 122.488281 1784286296.0648
MEM 123.496094 1784286296.1650
MEM 123.500000 1784286296.2653
MEM 123.500000 1784286296.3656
MEM 123.503906 1784286296.4658
MEM 123.761719 1784286296.5661
MEM 123.761719 1784286296.6663
MEM 123.761719 1784286296.7687
MEM 123.761719 1784286296.8692
MEM 123.777344 1784286296.9694
MEM 123.777344 1784286297.0697
MEM 123.777344 1784286297.1699
MEM 123.777344 1784286297.2703
MEM 123.777344 1784286297.3706
MEM 123.777344 1784286297.4709
MEM 123.777344 1784286297.5712
MEM 123.777344 1784286297.6715
MEM 123.781250 1784286297.7718
MEM 123.781250 1784286297.8766
MEM 123.781250 1784286297.9784
MEM 123.781250 1784286298.0786
MEM 123.785156 1784286298.1789
MEM 124.074219 1784286298.2792
MEM 124.343750 1784286298.3794
MEM 124.343750 1784286298.4797
MEM 124.347656 1784286298.5800
MEM 124.347656 1784286298.6803
MEM 124.347656 1784286298.7806
MEM 124.347656 1784286298.8846
MEM 124.347656 1784286298.9849
MEM 124.347656 1784286299.0851
MEM 124.351562 1784286299.1887
MEM 124.761719 1784286299.2890
MEM 125.023438 1784286299.3893
MEM 125.023438 1784286299.4896
MEM 125.023438 1784286299.5899
MEM 125.023438 1784286299.6903
MEM 125.023438 1784286299.7905
MEM 125.023438 1784286299.8909
MEM 125.023438 1784286299.9912
MEM 125.023438 1784286300.0915
MEM 125.035156 1784286300.1918
MEM 125.035156 1784286300.2922
MEM 125.035156 1784286300.3932
MEM 125.035156 1784286300.4934
MEM 125.867188 1784286300.5966
MEM 125.867188 1784286300.6968
MEM 125.867188 1784286300.7971
MEM 125.867188 1784286300.8973
MEM 125.867188 1784286300.9976
MEM 126.281250 1784286301.0978
MEM 126.281250 1784286301.2017
MEM 126.281250 1784286301.3021
MEM 126.281250 1784286301.4023
MEM 126.449219 1784286301.5026
MEM 126.449219 1784286301.6029
MEM 126.449219 1784286301.7031
MEM 126.449219 1784286301.8034
MEM 126.449219 1784286301.9036
MEM 126.449219 1784286302.0087
MEM 126.449219 1784286302.1090
MEM 126.449219 1784286302.2093
MEM 126.898438 1784286302.3137
MEM 126.898438 1784286302.4140
MEM 126.902344 1784286302.5166
MEM 126.902344 1784286302.6169
MEM 126.902344 1784286302.7172
MEM 126.902344 1784286302.8175
MEM 126.906250 1784286302.9187
MEM 126.906250 1784286303.0190
MEM 126.906250 1784286303.1192
MEM 126.906250 1784286303.2195
MEM 126.906250 1784286303.3198
MEM 126.910156 1784286303.4201
MEM 126.910156 1784286303.5204
MEM 127.472656 1784286303.6247
MEM 127.472656 1784286303.7249
MEM 127.507812 1784286303.8286
MEM 127.507812 1784286303.9289
MEM 127.656250 1784286304.0292
MEM 127.796875 1784286304.1321
MEM 127.847656 1784286304.2323
MEM 127.847656 1784286304.3326
MEM 127.980469 1784286304.4329
MEM 127.980469 1784286304.5331
MEM 127.980469 1784286304.6446
MEM 127.980469 1784286304.7486
MEM 128.230469 1784286304.8488
MEM 128.558594 1784286304.9526
MEM 128.601562 1784286305.0536
MEM 128.601562 1784286305.1539
MEM 128.601562 1784286305.2542
MEM 128.828125 1784286305.3544
MEM 128.828125 1784286305.4547
MEM 128.828125 1784286305.5550
MEM 128.828125 1784286305.6552
MEM 129.054688 1784286305.7555
MEM 129.144531 1784286305.8558
MEM 129.144531 1784286305.9561
MEM 129.144531 1784286306.0564
MEM 129.144531 1784286306.1566
MEM 129.144531 1784286306.2569
MEM 129.144531 1784286306.3572
MEM 129.144531 1784286306.4574
MEM 129.144531 1784286306.5578
MEM 129.144531 1784286306.6581
MEM 129.144531 1784286306.7584
MEM 129.144531 1784286306.8586
MEM 129.144531 1784286306.9589
MEM 129.144531 1784286307.0592
MEM 130.046875 1784286307.1595
MEM 130.253906 1784286307.2686
MEM 130.253906 1784286307.3689
MEM 130.253906 1784286307.4692
MEM 130.253906 1784286307.5695
MEM 130.253906 1784286307.6698
MEM 130.253906 1784286307.7716
MEM 130.253906 1784286307.8719
MEM 130.253906 1784286307.9722
MEM 139.597656 1784286308.0727
MEM 139.597656 1784286308.1730
MEM 139.710938 1784286308.2768
MEM 139.710938 1784286308.3847
MEM 139.710938 1784286308.4850
MEM 139.710938 1784286308.5871
MEM 139.710938 1784286308.6874
MEM 139.710938 1784286308.7877
MEM 139.761719 1784286308.8880
