CMDLINE .venv/bin/python save_vocab.py
MEM 129.203125 1784287940.6143
MEM 129.351562 1784287940.7146
MEM 129.394531 1784287940.8149
MEM 129.394531 1784287940.9152
MEM 129.394531 1784287941.0156
MEM 129.398438 1784287941.1159
MEM 129.714844 1784287941.2206
MEM 129.714844 1784287941.3212
MEM 129.714844 1784287941.4223
MEM 129.714844 1784287941.5227
MEM 129.718750 1784287941.6231
MEM 130.031250 1784287941.7234
MEM 130.031250 1784287941.8246
MEM 130.035156 1784287941.9249
MEM 130.035156 1784287942.0251
MEM 130.183594 1784287942.1254
MEM 130.183594 1784287942.2271
MEM 130.187500 1784287942.3274
MEM 130.187500 1784287942.4276
MEM 130.187500 1784287942.5279
MEM 130.238281 1784287942.6281
MEM 130.238281 1784287942.7287
MEM 130.238281 1784287942.8290
MEM 130.238281 1784287942.9292
MEM 130.238281 1784287943.0295
MEM 130.570312 1784287943.1326
MEM 130.570312 1784287943.2329
MEM 130.570312 1784287943.3331
MEM 130.570312 1784287943.4333
MEM 130.570312 1784287943.5336
MEM 130.570312 1784287943.6339
MEM 130.570312 1784287943.7342
MEM 130.570312 1784287943.8345
MEM 130.570312 1784287943.9348
MEM 130.570312 1784287944.0406
MEM 130.574219 1784287944.1409
MEM 130.574219 1784287944.2411
MEM 138.460938 1784287944.3446
MEM 138.460938 1784287944.4449
MEM 138.460938 1784287944.5451
MEM 138.460938 1784287944.6455
MEM 138.460938 1784287944.7457
MEM 138.460938 1784287944.8486
MEM 138.460938 1784287944.9489
MEM 138.460938 1784287945.0492
MEM 138.460938 1784287945.1494
MEM 138.460938 1784287945.2497
MEM 138.460938 1784287945.3499
MEM 138.460938 1784287945.4526
MEM 138.460938 1784287945.5528
MEM 138.460938 1784287945.6530
MEM 138.460938 1784287945.7533
MEM 138.460938 1784287945.8566
MEM 138.460938 1784287945.9569
MEM 138.460938 1784287946.0571
MEM 138.460938 1784287946.1574
MEM 138.460938 1784287946.2577
MEM 138.460938 1784287946.3579
MEM 138.460938 1784287946.4584
MEM 138.460938 1784287946.5597
MEM 138.460938 1784287946.6600
MEM 138.460938 1784287946.7646
MEM 138.460938 1784287946.8686
MEM 138.460938 1784287946.9689
MEM 138.460938 1784287947.0691
MEM 138.460938 1784287947.1694
MEM 138.460938 1784287947.2697
MEM 138.523438 1784287947.3700
MEM 143.617188 1784287947.4703
MEM 153.156250 1784287947.5706
MEM 162.968750 1784287947.6710
MEM 172.367188 1784287947.7713
MEM 182.140625 1784287947.8716
MEM 188.062500 1784287947.9719
MEM 196.269531 1784287948.0722
MEM 205.339844 1784287948.1725
MEM 214.628906 1784287948.2729
MEM 224.171875 1784287948.3732
MEM 233.847656 1784287948.4735
MEM 244.132812 1784287948.5738
MEM 254.550781 1784287948.6741
MEM 257.347656 1784287948.7745
MEM 261.265625 1784287948.8748
MEM 271.585938 1784287948.9751
MEM 278.378906 1784287949.0754
MEM 289.003906 1784287949.1756
MEM 294.371094 1784287949.2759
MEM 301.867188 1784287949.3762
MEM 308.937500 1784287949.4765
MEM 315.542969 1784287949.5768
MEM 324.648438 1784287949.6771
MEM 330.820312 1784287949.7774
MEM 337.433594 1784287949.8777
MEM 343.914062 1784287949.9780
MEM 350.093750 1784287950.0783
MEM 355.082031 1784287950.1785
MEM 367.433594 1784287950.2788
MEM 375.062500 1784287950.3791
MEM 380.835938 1784287950.4794
MEM 386.320312 1784287950.5797
MEM 391.781250 1784287950.6800
MEM 400.089844 1784287950.7802
MEM 404.058594 1784287950.8806
MEM 413.828125 1784287950.9810
MEM 424.574219 1784287951.0814
MEM 429.507812 1784287951.1819
MEM 434.382812 1784287951.2827
MEM 438.667969 1784287951.3835
MEM 445.562500 1784287951.4839
MEM 451.386719 1784287951.5849
MEM 455.421875 1784287951.6865
MEM 459.746094 1784287951.7870
MEM 465.792969 1784287951.8874
MEM 471.257812 1784287951.9880
MEM 477.046875 1784287952.0883
MEM 481.468750 1784287952.1886
MEM 489.066406 1784287952.2889
MEM 493.902344 1784287952.3891
MEM 501.964844 1784287952.4894
MEM 507.273438 1784287952.5897
MEM 512.832031 1784287952.6901
MEM 518.273438 1784287952.7904
MEM 525.089844 1784287952.8906
MEM 529.210938 1784287952.9909
MEM 531.167969 1784287953.0913
MEM 531.167969 1784287953.1916
MEM 531.921875 1784287953.2919
MEM 538.390625 1784287953.3921
MEM 548.109375 1784287953.4924
MEM 553.097656 1784287953.5928
MEM 554.082031 1784287953.6931
MEM 517.710938 1784287953.7934
MEM 517.710938 1784287953.8938
MEM 517.710938 1784287953.9941
MEM 518.136719 1784287954.0944
MEM 518.265625 1784287954.1947
MEM 518.453125 1784287954.2950
MEM 518.453125 1784287954.3953
MEM 518.703125 1784287954.4956
MEM 518.847656 1784287954.5958
MEM 519.035156 1784287954.6961
MEM 519.289062 1784287954.7964
MEM 519.929688 1784287954.8966
MEM 520.062500 1784287954.9969
MEM 520.273438 1784287955.0972
MEM 520.515625 1784287955.1975
MEM 520.777344 1784287955.2978
MEM 520.953125 1784287955.3981
MEM 521.156250 1784287955.4983
MEM 521.792969 1784287955.5987
MEM 522.292969 1784287955.6990
MEM 522.292969 1784287955.7993
MEM 522.601562 1784287955.8996
MEM 522.746094 1784287955.9999
MEM 522.964844 1784287956.1002
MEM 523.117188 1784287956.2005
MEM 523.320312 1784287956.3008
MEM 523.441406 1784287956.4011
MEM 523.714844 1784287956.5014
MEM 523.960938 1784287956.6018
MEM 524.101562 1784287956.7028
MEM 524.203125 1784287956.8046
MEM 524.492188 1784287956.9050
MEM 524.648438 1784287957.0053
MEM 524.808594 1784287957.1056
MEM 524.921875 1784287957.2059
MEM 525.054688 1784287957.3062
MEM 525.156250 1784287957.4065
MEM 525.292969 1784287957.5068
MEM 525.406250 1784287957.6071
MEM 525.605469 1784287957.7074
MEM 526.667969 1784287957.8078
MEM 526.667969 1784287957.9081
MEM 527.667969 1784287958.0084
MEM 527.671875 1784287958.1086
MEM 527.675781 1784287958.2090
MEM 527.675781 1784287958.3092
MEM 528.167969 1784287958.4095
MEM 528.261719 1784287958.5099
MEM 528.441406 1784287958.6102
MEM 528.609375 1784287958.7105
MEM 528.882812 1784287958.8108
MEM 529.035156 1784287958.9112
MEM 529.207031 1784287959.0114
MEM 529.390625 1784287959.1118
MEM 529.554688 1784287959.2121
MEM 529.765625 1784287959.3124
MEM 529.917969 1784287959.4127
MEM 530.054688 1784287959.5130
MEM 530.175781 1784287959.6133
MEM 530.289062 1784287959.7135
MEM 530.390625 1784287959.8138
MEM 530.652344 1784287959.9141
MEM 531.277344 1784287960.0144
MEM 531.402344 1784287960.1147
MEM 531.585938 1784287960.2150
MEM 531.726562 1784287960.3152
MEM 531.835938 1784287960.4155
MEM 532.187500 1784287960.5158
MEM 532.417969 1784287960.6162
MEM 532.519531 1784287960.7165
MEM 532.628906 1784287960.8168
MEM 532.734375 1784287960.9171
MEM 532.890625 1784287961.0173
MEM 533.121094 1784287961.1176
MEM 533.363281 1784287961.2179
MEM 533.601562 1784287961.3182
MEM 533.691406 1784287961.4184
MEM 533.800781 1784287961.5187
MEM 533.917969 1784287961.6190
MEM 534.039062 1784287961.7193
MEM 534.101562 1784287961.8199
MEM 534.121094 1784287961.9203
MEM 534.250000 1784287962.0207
MEM 534.550781 1784287962.1209
MEM 534.652344 1784287962.2213
MEM 534.757812 1784287962.3217
MEM 534.949219 1784287962.4219
MEM 535.175781 1784287962.5222
MEM 537.464844 1784287962.6225
MEM 537.464844 1784287962.7228
MEM 537.464844 1784287962.8231
MEM 537.464844 1784287962.9234
MEM 539.464844 1784287963.0237
MEM 539.464844 1784287963.1240
MEM 539.464844 1784287963.2243
MEM 539.464844 1784287963.3247
MEM 539.464844 1784287963.4250
MEM 539.464844 1784287963.5255
MEM 539.464844 1784287963.6258
MEM 539.464844 1784287963.7263
MEM 539.464844 1784287963.8266
MEM 539.464844 1784287963.9269
MEM 539.464844 1784287964.0272
MEM 539.464844 1784287964.1275
MEM 539.527344 1784287964.2280
MEM 539.660156 1784287964.3283
MEM 539.773438 1784287964.4285
MEM 539.878906 1784287964.5288
MEM 540.191406 1784287964.6291
MEM 540.289062 1784287964.7294
MEM 540.492188 1784287964.8297
MEM 540.597656 1784287964.9300
MEM 541.140625 1784287965.0303
MEM 541.667969 1784287965.1306
MEM 541.667969 1784287965.2310
MEM 543.707031 1784287965.3313
MEM 544.207031 1784287965.4316
MEM 544.207031 1784287965.5319
MEM 544.207031 1784287965.6321
MEM 544.246094 1784287965.7325
MEM 544.375000 1784287965.8328
MEM 544.488281 1784287965.9330
MEM 544.636719 1784287966.0333
MEM 544.734375 1784287966.1336
MEM 544.843750 1784287966.2339
MEM 544.953125 1784287966.3342
MEM 545.152344 1784287966.4345
MEM 545.355469 1784287966.5348
MEM 545.488281 1784287966.6350
MEM 545.687500 1784287966.7354
MEM 545.792969 1784287966.8357
MEM 545.992188 1784287966.9376
MEM 546.523438 1784287967.0380
MEM 546.582031 1784287967.1382
MEM 546.746094 1784287967.2385
MEM 546.808594 1784287967.3388
