CMDLINE .venv/bin/python save_vocab.py
MEM 98.703125 1784285150.8781
MEM 98.703125 1784285150.9806
MEM 98.703125 1784285151.0809
MEM 99.746094 1784285151.1811
MEM 100.601562 1784285151.2846
MEM 100.605469 1784285151.3868
MEM 100.605469 1784285151.4871
MEM 93.679688 1784285151.5874
MEM 101.000000 1784285151.6876
MEM 101.000000 1784285151.7879
MEM 101.003906 1784285151.8882
MEM 101.003906 1784285151.9884
MEM 101.007812 1784285152.0887
MEM 101.007812 1784285152.1889
MEM 101.816406 1784285152.2926
MEM 94.449219 1784285152.3930
MEM 100.136719 1784285152.5006
MEM 100.136719 1784285152.6046
MEM 100.136719 1784285152.7048
MEM 100.136719 1784285152.8051
MEM 100.136719 1784285152.9053
MEM 102.265625 1784285153.0056
MEM 102.265625 1784285153.1059
MEM 102.265625 1784285153.2062
MEM 102.273438 1784285153.3065
MEM 102.277344 1784285153.4068
MEM 102.277344 1784285153.5086
MEM 102.281250 1784285153.6090
MEM 102.867188 1784285153.7113
MEM 102.871094 1784285153.8116
MEM 102.871094 1784285153.9119
MEM 102.875000 1784285154.0122
MEM 103.218750 1784285154.1125
MEM 95.847656 1784285154.2206
MEM 100.679688 1784285154.3247
MEM 100.734375 1784285154.4286
MEM 101.546875 1784285154.5326
MEM 103.519531 1784285154.6367
MEM 103.519531 1784285154.7369
MEM 96.152344 1784285154.8373
MEM 101.515625 1784285154.9375
MEM 101.515625 1784285155.0378
MEM 103.988281 1784285155.1381
MEM 103.992188 1784285155.2384
MEM 104.203125 1784285155.3387
MEM 104.207031 1784285155.4389
MEM 105.035156 1784285155.5392
MEM 105.035156 1784285155.6395
MEM 95.304688 1784285155.7398
MEM 102.816406 1784285155.8400
MEM 102.816406 1784285155.9405
MEM 102.816406 1784285156.0408
MEM 103.148438 1784285156.1411
MEM 103.148438 1784285156.2415
MEM 103.148438 1784285156.3417
MEM 103.152344 1784285156.4419
MEM 103.152344 1784285156.5422
MEM 103.156250 1784285156.6425
MEM 103.156250 1784285156.7427
MEM 105.738281 1784285156.8429
MEM 105.738281 1784285156.9486
MEM 105.828125 1784285157.0526
MEM 106.917969 1784285157.1529
MEM 106.925781 1784285157.2531
MEM 106.980469 1784285157.3534
MEM 121.648438 1784285157.4537
MEM 114.421875 1784285157.5539
MEM 114.421875 1784285157.6542
MEM 114.421875 1784285157.7544
MEM 114.738281 1784285157.8547
MEM 115.316406 1784285157.9550
MEM 115.316406 1784285158.0553
MEM 115.316406 1784285158.1555
MEM 115.316406 1784285158.2559
MEM 115.316406 1784285158.3562
MEM 115.593750 1784285158.4564
MEM 115.929688 1784285158.5593
MEM 115.929688 1784285158.6595
MEM 116.285156 1784285158.7598
MEM 116.296875 1784285158.8601
MEM 116.355469 1784285158.9604
MEM 116.355469 1784285159.0628
MEM 116.355469 1784285159.1631
MEM 116.355469 1784285159.2634
MEM 116.355469 1784285159.3637
MEM 116.355469 1784285159.4640
MEM 116.828125 1784285159.5642
MEM 116.828125 1784285159.6646
MEM 116.828125 1784285159.7649
MEM 116.828125 1784285159.8652
MEM 116.828125 1784285159.9686
MEM 116.828125 1784285160.0689
MEM 116.828125 1784285160.1691
MEM 116.828125 1784285160.2694
MEM 116.828125 1784285160.3697
MEM 116.828125 1784285160.4700
MEM 116.828125 1784285160.5702
MEM 116.828125 1784285160.6705
MEM 116.828125 1784285160.7708
MEM 117.304688 1784285160.8711
MEM 117.304688 1784285160.9713
MEM 117.304688 1784285161.0727
MEM 117.304688 1784285161.1766
MEM 117.304688 1784285161.2769
MEM 117.304688 1784285161.3771
MEM 117.304688 1784285161.4774
MEM 117.304688 1784285161.5777
MEM 117.304688 1784285161.6780
MEM 117.304688 1784285161.7783
MEM 117.304688 1784285161.8785
MEM 117.304688 1784285161.9788
MEM 117.304688 1784285162.0807
MEM 118.722656 1784285162.1809
MEM 118.933594 1784285162.2848
MEM 118.949219 1784285162.3886
MEM 118.949219 1784285162.4889
MEM 119.304688 1784285162.5926
MEM 119.304688 1784285162.6929
MEM 119.304688 1784285162.7931
MEM 119.304688 1784285162.8934
MEM 119.304688 1784285162.9937
MEM 119.304688 1784285163.0939
MEM 119.308594 1784285163.1942
MEM 119.308594 1784285163.2945
MEM 119.308594 1784285163.3948
MEM 119.312500 1784285163.4951
MEM 119.312500 1784285163.5953
MEM 119.316406 1784285163.6956
MEM 119.316406 1784285163.7959
MEM 119.316406 1784285163.8961
MEM 119.316406 1784285163.9964
MEM 119.316406 1784285164.0966
MEM 120.320312 1784285164.1990
MEM 120.320312 1784285164.2993
MEM 120.953125 1784285164.3996
MEM 120.953125 1784285164.4998
MEM 120.953125 1784285164.6002
MEM 121.125000 1784285164.7005
MEM 121.125000 1784285164.8008
MEM 121.125000 1784285164.9017
MEM 121.210938 1784285165.0021
MEM 121.210938 1784285165.1024
MEM 121.210938 1784285165.2027
MEM 121.210938 1784285165.3031
MEM 121.210938 1784285165.4034
MEM 121.210938 1784285165.5037
MEM 121.210938 1784285165.6040
MEM 121.210938 1784285165.7043
MEM 121.210938 1784285165.8053
MEM 121.210938 1784285165.9086
MEM 121.812500 1784285166.0089
MEM 121.878906 1784285166.1126
MEM 121.878906 1784285166.2129
MEM 122.300781 1784285166.3166
MEM 122.300781 1784285166.4169
MEM 122.332031 1784285166.5171
MEM 122.332031 1784285166.6174
MEM 122.332031 1784285166.7176
MEM 122.332031 1784285166.8179
MEM 122.332031 1784285166.9182
MEM 122.332031 1784285167.0185
MEM 122.343750 1784285167.1188
MEM 122.343750 1784285167.2191
MEM 122.343750 1784285167.3195
MEM 122.343750 1784285167.4198
MEM 122.343750 1784285167.5200
MEM 122.343750 1784285167.6204
MEM 122.347656 1784285167.7206
MEM 122.347656 1784285167.8229
MEM 122.347656 1784285167.9232
MEM 123.234375 1784285168.0236
MEM 123.234375 1784285168.1238
MEM 123.238281 1784285168.2258
MEM 123.238281 1784285168.3261
MEM 123.238281 1784285168.4264
MEM 123.238281 1784285168.5266
MEM 123.242188 1784285168.6286
MEM 123.683594 1784285168.7326
MEM 123.683594 1784285168.8328
MEM 123.683594 1784285168.9331
MEM 123.687500 1784285169.0365
MEM 123.691406 1784285169.1372
MEM 124.101562 1784285169.2382
MEM 124.101562 1784285169.3386
MEM 124.101562 1784285169.4389
MEM 124.101562 1784285169.5392
MEM 124.101562 1784285169.6396
MEM 124.101562 1784285169.7446
MEM 124.101562 1784285169.8486
MEM 124.101562 1784285169.9489
MEM 124.101562 1784285170.0492
MEM 124.640625 1784285170.1495
MEM 124.640625 1784285170.2497
MEM 125.769531 1784285170.3500
MEM 125.769531 1784285170.4503
MEM 125.769531 1784285170.5506
MEM 125.769531 1784285170.6508
MEM 125.937500 1784285170.7511
MEM 125.992188 1784285170.8513
MEM 125.992188 1784285170.9516
MEM 125.992188 1784285171.0518
MEM 125.992188 1784285171.1521
MEM 125.992188 1784285171.2524
MEM 125.992188 1784285171.3549
MEM 125.992188 1784285171.4551
MEM 125.992188 1784285171.5554
MEM 125.992188 1784285171.6556
MEM 125.992188 1784285171.7559
MEM 125.992188 1784285171.8562
MEM 125.992188 1784285171.9607
MEM 125.992188 1784285172.0610
MEM 125.992188 1784285172.1613
MEM 125.992188 1784285172.2621
MEM 126.375000 1784285172.3624
MEM 126.378906 1784285172.4627
MEM 126.378906 1784285172.5630
MEM 126.378906 1784285172.6632
MEM 126.613281 1784285172.7635
MEM 126.617188 1784285172.8686
MEM 126.707031 1784285172.9689
MEM 126.707031 1784285173.0726
MEM 126.707031 1784285173.1729
MEM 135.675781 1784285173.2732
MEM 135.679688 1784285173.3767
MEM 135.679688 1784285173.4770
MEM 135.679688 1784285173.5773
MEM 135.683594 1784285173.6776
MEM 135.683594 1784285173.7779
MEM 135.683594 1784285173.8781
MEM 135.683594 1784285173.9784
MEM 135.683594 1784285174.0788
MEM 135.683594 1784285174.1790
MEM 135.683594 1784285174.2793
MEM 135.683594 1784285174.3797
MEM 135.683594 1784285174.4807
MEM 135.683594 1784285174.5846
MEM 135.683594 1784285174.6880
MEM 135.683594 1784285174.7882
MEM 135.683594 1784285174.8885
MEM 135.683594 1784285174.9888
MEM 135.683594 1784285175.0890
MEM 135.683594 1784285175.1893
MEM 135.683594 1784285175.2896
MEM 135.683594 1784285175.3899
MEM 135.687500 1784285175.4901
MEM 135.687500 1784285175.5904
MEM 135.687500 1784285175.6907
MEM 135.687500 1784285175.7910
MEM 135.687500 1784285175.8926
MEM 135.687500 1784285175.9929
MEM 135.687500 1784285176.0931
MEM 135.687500 1784285176.1934
MEM 135.687500 1784285176.2966
MEM 135.687500 1784285176.3969
MEM 135.687500 1784285176.4973
MEM 135.687500 1784285176.5976
MEM 135.687500 1784285176.6979
MEM 135.687500 1784285176.7995
MEM 135.687500 1784285176.8997
MEM 135.687500 1784285177.0000
MEM 135.687500 1784285177.1042
MEM 135.687500 1784285177.2045
MEM 135.687500 1784285177.3048
MEM 135.687500 1784285177.4050
MEM 135.687500 1784285177.5053
MEM 135.687500 1784285177.6059
MEM 135.687500 1784285177.7062
MEM 135.687500 1784285177.8127
MEM 138.796875 1784285177.9130
MEM 138.800781 1784285178.0133
MEM 138.800781 1784285178.1166
MEM 138.800781 1784285178.2169
MEM 138.800781 1784285178.3172
MEM 138.804688 1784285178.4175
MEM 138.804688 1784285178.5179
MEM 138.855469 1784285178.6182
MEM 144.949219 1784285178.7185
MEM 154.246094 1784285178.8188
MEM 163.769531 1784285178.9191
MEM 173.132812 1784285179.0194
MEM 183.250000 1784285179.1197
MEM 188.804688 1784285179.2201
MEM 197.148438 1784285179.3205
MEM 206.136719 1784285179.4208
MEM 215.332031 1784285179.5211
MEM 224.789062 1784285179.6215
MEM 234.195312 1784285179.7218
MEM 244.261719 1784285179.8221
MEM 253.503906 1784285179.9225
MEM 258.089844 1784285180.0229
MEM 261.386719 1784285180.1232
MEM 272.066406 1784285180.2234
MEM 278.460938 1784285180.3238
MEM 288.824219 1784285180.4241
MEM 294.878906 1784285180.5244
MEM 301.875000 1784285180.6247
MEM 308.585938 1784285180.7250
MEM 315.847656 1784285180.8253
MEM 324.160156 1784285180.9256
MEM 331.292969 1784285181.0259
MEM 337.578125 1784285181.1262
MEM 343.437500 1784285181.2265
MEM 349.750000 1784285181.3268
MEM 354.847656 1784285181.4271
MEM 364.464844 1784285181.5274
MEM 372.539062 1784285181.6277
MEM 379.148438 1784285181.7281
MEM 384.296875 1784285181.8285
MEM 389.191406 1784285181.9288
MEM 395.453125 1784285182.0291
MEM 402.265625 1784285182.1294
MEM 409.093750 1784285182.2297
MEM 415.421875 1784285182.3300
MEM 428.984375 1784285182.4303
MEM 435.023438 1784285182.5306
MEM 440.304688 1784285182.6309
MEM 448.312500 1784285182.7313
MEM 454.136719 1784285182.8316
MEM 460.847656 1784285182.9319
MEM 468.628906 1784285183.0322
MEM 475.148438 1784285183.1325
MEM 478.769531 1784285183.2328
MEM 484.132812 1784285183.3331
MEM 491.453125 1784285183.4334
MEM 495.128906 1784285183.5338
MEM 505.277344 1784285183.6341
MEM 508.195312 1784285183.7345
MEM 514.109375 1784285183.8348
MEM 519.128906 1784285183.9351
MEM 525.808594 1784285184.0354
MEM 529.957031 1784285184.1357
MEM 533.707031 1784285184.2361
MEM 541.160156 1784285184.3365
MEM 548.867188 1784285184.4368
MEM 553.839844 1784285184.5371
MEM 531.167969 1784285184.6375
MEM 531.167969 1784285184.7379
MEM 531.167969 1784285184.8382
MEM 531.167969 1784285184.9386
MEM 531.503906 1784285185.0388
MEM 531.980469 1784285185.1391
MEM 532.355469 1784285185.2394
MEM 532.789062 1784285185.3398
MEM 533.281250 1784285185.4401
MEM 533.601562 1784285185.5408
MEM 534.023438 1784285185.6412
MEM 534.648438 1784285185.7415
MEM 535.132812 1784285185.8418
MEM 535.445312 1784285185.9421
MEM 536.386719 1784285186.0424
MEM 536.855469 1784285186.1427
MEM 537.011719 1784285186.2430
MEM 537.761719 1784285186.3433
MEM 537.886719 1784285186.4436
MEM 538.042969 1784285186.5439
MEM 538.105469 1784285186.6442
MEM 538.480469 1784285186.7445
MEM 541.480469 1784285186.8448
MEM 541.480469 1784285186.9452
MEM 541.605469 1784285187.0455
MEM 542.363281 1784285187.1458
MEM 542.363281 1784285187.2461
MEM 542.988281 1784285187.3464
MEM 543.050781 1784285187.4468
MEM 543.925781 1784285187.5471
MEM 544.425781 1784285187.6474
MEM 544.582031 1784285187.7477
MEM 544.957031 1784285187.8480
MEM 545.707031 1784285187.9483
MEM 546.207031 1784285188.0486
MEM 546.558594 1784285188.1489
MEM 546.816406 1784285188.2491
MEM 547.199219 1784285188.3494
MEM 548.273438 1784285188.4497
MEM 548.648438 1784285188.5500
MEM 549.023438 1784285188.6503
MEM 549.023438 1784285188.7506
MEM 549.148438 1784285188.8509
MEM 549.773438 1784285188.9512
MEM 550.378906 1784285189.0515
MEM 550.410156 1784285189.1517
MEM 551.019531 1784285189.2520
MEM 551.527344 1784285189.3523
MEM 551.746094 1784285189.4526
MEM 552.183594 1784285189.5529
MEM 553.089844 1784285189.6532
MEM 553.839844 1784285189.7534
MEM 553.996094 1784285189.8544
MEM 554.277344 1784285189.9547
MEM 554.527344 1784285190.0550
MEM 554.777344 1784285190.1553
MEM 555.777344 1784285190.2555
MEM 556.277344 1784285190.3562
MEM 556.277344 1784285190.4566
MEM 556.402344 1784285190.5571
MEM 556.839844 1784285190.6574
MEM 557.445312 1784285190.7578
MEM 557.906250 1784285190.8582
MEM 558.402344 1784285190.9589
MEM 558.683594 1784285191.0592
MEM 559.714844 1784285191.1595
MEM 560.339844 1784285191.2598
MEM 560.496094 1784285191.3601
MEM 560.683594 1784285191.4605
MEM 560.964844 1784285191.5608
MEM 561.394531 1784285191.6611
MEM 561.937500 1784285191.7614
MEM 562.281250 1784285191.8617
MEM 562.898438 1784285191.9620
MEM 563.648438 1784285192.0622
MEM 564.148438 1784285192.1626
MEM 564.492188 1784285192.2629
MEM 565.148438 1784285192.3632
MEM 565.148438 1784285192.4634
MEM 565.398438 1784285192.5637
MEM 565.828125 1784285192.6640
MEM 566.175781 1784285192.7643
MEM 566.925781 1784285192.8646
MEM 567.457031 1784285192.9649
MEM 567.613281 1784285193.0652
MEM 568.179688 1784285193.1655
MEM 568.562500 1784285193.2658
MEM 568.984375 1784285193.3661
MEM 569.390625 1784285193.4664
MEM 570.359375 1784285193.5667
MEM 570.609375 1784285193.6670
MEM 570.988281 1784285193.7672
MEM 571.562500 1784285193.8675
MEM 571.933594 1784285193.9678
MEM 572.519531 1784285194.0681
MEM 573.363281 1784285194.1684
MEM 573.613281 1784285194.2687
MEM 574.082031 1784285194.3690
MEM 574.300781 1784285194.4693
MEM 574.925781 1784285194.5696
MEM 575.113281 1784285194.6699
MEM 575.644531 1784285194.7702
MEM 576.925781 1784285194.8705
MEM 577.082031 1784285194.9708
MEM 577.566406 1784285195.0711
MEM 578.003906 1784285195.1714
MEM 578.753906 1784285195.2717
MEM 579.160156 1784285195.3720
MEM 579.660156 1784285195.4723
MEM 579.722656 1784285195.5726
MEM 580.312500 1784285195.6729
MEM 580.906250 1784285195.7732
MEM 581.250000 1784285195.8735
MEM 581.562500 1784285195.9739
MEM 581.914062 1784285196.0742
MEM 582.406250 1784285196.1745
MEM 583.531250 1784285196.2748
MEM 583.617188 1784285196.3751
MEM 584.023438 1784285196.4754
MEM 584.226562 1784285196.5757
MEM 584.539062 1784285196.6759
MEM 584.828125 1784285196.7762
MEM 585.214844 1784285196.8764
MEM 585.593750 1784285196.9807
MEM 586.062500 1784285197.0809
MEM 586.234375 1784285197.1812
MEM 586.867188 1784285197.2816
MEM 586.867188 1784285197.3819
MEM 587.187500 1784285197.4823
MEM 587.582031 1784285197.5826
MEM 588.089844 1784285197.6829
MEM 588.574219 1784285197.7832
MEM 589.011719 1784285197.8835
MEM 589.531250 1784285197.9838
MEM 590.164062 1784285198.0841
MEM 590.578125 1784285198.1844
MEM 591.109375 1784285198.2846
MEM 591.484375 1784285198.3849
MEM 592.515625 1784285198.4852
MEM 592.921875 1784285198.5855
MEM 593.210938 1784285198.6858
MEM 593.699219 1784285198.7861
MEM 594.355469 1784285198.8864
MEM 594.730469 1784285198.9867
MEM 595.097656 1784285199.0870
MEM 595.878906 1784285199.1873
MEM 596.222656 1784285199.2875
MEM 596.660156 1784285199.3878
MEM 596.816406 1784285199.4881
MEM 596.941406 1784285199.5884
MEM 597.300781 1784285199.6887
MEM 597.726562 1784285199.7891
MEM 598.207031 1784285199.8895
MEM 598.753906 1784285199.9898
MEM 599.214844 1784285200.0902
MEM 599.707031 1784285200.1905
MEM 600.085938 1784285200.2907
MEM 600.652344 1784285200.3910
MEM 601.230469 1784285200.4913
MEM 601.628906 1784285200.5916
MEM 602.070312 1784285200.6919
MEM 602.187500 1784285200.7922
MEM 602.777344 1784285200.8925
MEM 603.304688 1784285200.9928
MEM 603.605469 1784285201.0930
MEM 604.074219 1784285201.1933
MEM 604.511719 1784285201.2936
MEM 604.984375 1784285201.3939
MEM 605.519531 1784285201.4942
MEM 606.207031 1784285201.5945
MEM 606.675781 1784285201.6948
MEM 607.246094 1784285201.7951
MEM 607.660156 1784285201.8954
MEM 608.074219 1784285201.9957
MEM 608.464844 1784285202.0959
MEM 608.937500 1784285202.1962
MEM 609.429688 1784285202.2965
MEM 609.734375 1784285202.3968
MEM 610.070312 1784285202.4971
MEM 610.500000 1784285202.5974
MEM 610.914062 1784285202.6977
MEM 611.500000 1784285202.7979
MEM 611.984375 1784285202.8982
MEM 612.320312 1784285202.9985
MEM 612.699219 1784285203.0988
MEM 613.171875 1784285203.1991
MEM 613.472656 1784285203.2993
MEM 614.019531 1784285203.3997
MEM 614.445312 1784285203.5000
MEM 615.070312 1784285203.6003
MEM 615.503906 1784285203.7008
MEM 616.074219 1784285203.8011
MEM 616.593750 1784285203.9014
MEM 617.152344 1784285204.0017
MEM 617.789062 1784285204.1020
MEM 618.085938 1784285204.2024
MEM 618.429688 1784285204.3027
MEM 619.046875 1784285204.4032
MEM 619.402344 1784285204.5035
MEM 619.992188 1784285204.6038
MEM 620.390625 1784285204.7040
MEM 620.636719 1784285204.8043
MEM 620.917969 1784285204.9046
MEM 621.414062 1784285205.0049
MEM 621.953125 1784285205.1052
MEM 622.320312 1784285205.2055
MEM 622.757812 1784285205.3059
MEM 623.226562 1784285205.4062
MEM 623.710938 1784285205.5065
MEM 623.984375 1784285205.6069
MEM 624.921875 1784285205.7072
MEM 625.253906 1784285205.8075
MEM 625.519531 1784285205.9079
MEM 625.949219 1784285206.0082
MEM 626.472656 1784285206.1085
MEM 627.042969 1784285206.2088
MEM 627.351562 1784285206.3091
MEM 627.859375 1784285206.4094
MEM 628.289062 1784285206.5097
MEM 628.652344 1784285206.6100
MEM 629.257812 1784285206.7103
MEM 629.679688 1784285206.8106
MEM 630.015625 1784285206.9109
MEM 630.519531 1784285207.0111
MEM 630.917969 1784285207.1114
MEM 631.476562 1784285207.2117
MEM 631.824219 1784285207.3120
MEM 632.234375 1784285207.4123
MEM 632.769531 1784285207.5126
MEM 633.351562 1784285207.6129
MEM 633.746094 1784285207.7132
MEM 634.230469 1784285207.8135
MEM 634.636719 1784285207.9137
MEM 635.074219 1784285208.0140
MEM 635.250000 1784285208.1143
MEM 635.507812 1784285208.2146
MEM 635.976562 1784285208.3149
MEM 637.699219 1784285208.4152
MEM 638.949219 1784285208.5155
MEM 638.953125 1784285208.6158
MEM 638.953125 1784285208.7161
MEM 639.296875 1784285208.8164
MEM 639.609375 1784285208.9167
MEM 640.082031 1784285209.0170
MEM 640.500000 1784285209.1173
MEM 641.125000 1784285209.2176
MEM 641.503906 1784285209.3179
MEM 641.972656 1784285209.4181
MEM 642.527344 1784285209.5184
MEM 642.941406 1784285209.6187
MEM 643.214844 1784285209.7190
MEM 643.664062 1784285209.8193
MEM 644.187500 1784285209.9195
MEM 644.558594 1784285210.0198
MEM 645.027344 1784285210.1201
MEM 645.703125 1784285210.2204
MEM 645.910156 1784285210.3208
MEM 646.281250 1784285210.4211
MEM 646.687500 1784285210.5214
MEM 646.843750 1784285210.6216
MEM 647.187500 1784285210.7219
MEM 647.593750 1784285210.8224
MEM 648.097656 1784285210.9227
MEM 648.546875 1784285211.0230
MEM 649.089844 1784285211.1233
MEM 649.613281 1784285211.2237
MEM 650.023438 1784285211.3240
MEM 650.421875 1784285211.4244
MEM 650.675781 1784285211.5247
MEM 651.128906 1784285211.6251
MEM 652.015625 1784285211.7255
MEM 652.140625 1784285211.8258
MEM 652.679688 1784285211.9262
MEM 653.195312 1784285212.0264
MEM 653.394531 1784285212.1267
MEM 653.914062 1784285212.2271
MEM 654.449219 1784285212.3275
MEM 654.871094 1784285212.4281
MEM 655.328125 1784285212.5285
MEM 655.765625 1784285212.6288
MEM 656.312500 1784285212.7291
MEM 656.617188 1784285212.8294
MEM 657.085938 1784285212.9297
MEM 657.507812 1784285213.0300
MEM 658.074219 1784285213.1302
MEM 658.488281 1784285213.2306
MEM 658.945312 1784285213.3309
MEM 659.304688 1784285213.4312
MEM 659.863281 1784285213.5315
MEM 660.304688 1784285213.6318
MEM 660.777344 1784285213.7321
MEM 661.230469 1784285213.8324
MEM 661.750000 1784285213.9327
MEM 662.167969 1784285214.0329
MEM 662.785156 1784285214.1332
MEM 663.207031 1784285214.2336
MEM 663.683594 1784285214.3338
MEM 664.121094 1784285214.4341
MEM 664.511719 1784285214.5344
MEM 664.957031 1784285214.6347
MEM 665.542969 1784285214.7350
MEM 665.867188 1784285214.8353
MEM 666.277344 1784285214.9356
MEM 666.781250 1784285215.0359
MEM 667.183594 1784285215.1361
MEM 667.484375 1784285215.2364
MEM 668.019531 1784285215.3367
MEM 668.535156 1784285215.4370
MEM 668.910156 1784285215.5373
MEM 669.468750 1784285215.6375
MEM 669.820312 1784285215.7378
MEM 670.164062 1784285215.8381
MEM 670.535156 1784285215.9384
MEM 670.972656 1784285216.0387
MEM 671.503906 1784285216.1391
MEM 671.902344 1784285216.2394
MEM 672.316406 1784285216.3397
MEM 672.730469 1784285216.4400
MEM 673.117188 1784285216.5404
MEM 673.523438 1784285216.6407
MEM 673.882812 1784285216.7410
MEM 674.246094 1784285216.8413
MEM 674.628906 1784285216.9416
MEM 675.093750 1784285217.0419
MEM 675.648438 1784285217.1421
MEM 676.394531 1784285217.2424
MEM 676.457031 1784285217.3427
MEM 676.839844 1784285217.4430
MEM 677.195312 1784285217.5433
MEM 677.722656 1784285217.6436
MEM 678.160156 1784285217.7439
MEM 678.535156 1784285217.8442
MEM 678.851562 1784285217.9445
MEM 679.156250 1784285218.0449
MEM 680.089844 1784285218.1452
MEM 680.093750 1784285218.2455
MEM 680.335938 1784285218.3458
MEM 685.539062 1784285218.4462
MEM 685.542969 1784285218.5465
MEM 685.550781 1784285218.6468
MEM 685.558594 1784285218.7472
MEM 685.562500 1784285218.8476
MEM 685.570312 1784285218.9479
MEM 685.636719 1784285219.0482
MEM 686.085938 1784285219.1485
MEM 686.726562 1784285219.2488
MEM 686.906250 1784285219.3491
MEM 687.285156 1784285219.4495
MEM 687.699219 1784285219.5498
MEM 688.050781 1784285219.6501
MEM 688.464844 1784285219.7504
MEM 688.679688 1784285219.8508
MEM 689.101562 1784285219.9511
MEM 689.429688 1784285220.0513
MEM 689.890625 1784285220.1516
MEM 690.820312 1784285220.2519
MEM 690.828125 1784285220.3522
MEM 690.843750 1784285220.4526
MEM 691.246094 1784285220.5529
MEM 691.578125 1784285220.6532
MEM 691.949219 1784285220.7535
MEM 692.265625 1784285220.8538
MEM 692.621094 1784285220.9541
MEM 692.960938 1784285221.0544
MEM 693.738281 1784285221.1547
MEM 693.750000 1784285221.2550
MEM 694.171875 1784285221.3553
MEM 694.535156 1784285221.4555
MEM 694.882812 1784285221.5559
MEM 695.242188 1784285221.6562
MEM 695.566406 1784285221.7565
MEM 695.851562 1784285221.8569
MEM 696.222656 1784285221.9572
MEM 696.421875 1784285222.0576
MEM 696.421875 1784285222.1579
MEM 696.421875 1784285222.2582
MEM 696.421875 1784285222.3586
MEM 696.421875 1784285222.4589
MEM 696.609375 1784285222.5592
MEM 697.507812 1784285222.6595
MEM 697.523438 1784285222.7598
MEM 697.636719 1784285222.8601
MEM 697.980469 1784285222.9604
MEM 698.296875 1784285223.0606
MEM 698.671875 1784285223.1609
MEM 699.031250 1784285223.2612
MEM 699.343750 1784285223.3615
MEM 699.750000 1784285223.4618
MEM 700.964844 1784285223.5621
MEM 700.980469 1784285223.6623
MEM 700.988281 1784285223.7627
MEM 701.027344 1784285223.8629
MEM 701.382812 1784285223.9632
MEM 701.683594 1784285224.0635
MEM 702.003906 1784285224.1638
MEM 702.339844 1784285224.2640
MEM 702.664062 1784285224.3643
MEM 703.839844 1784285224.4646
MEM 703.855469 1784285224.5649
MEM 703.871094 1784285224.6652
MEM 703.890625 1784285224.7655
MEM 704.121094 1784285224.8658
MEM 709.359375 1784285224.9661
MEM 714.382812 1784285225.0664
MEM 714.394531 1784285225.1666
MEM 714.410156 1784285225.2669
MEM 714.414062 1784285225.3673
MEM 714.414062 1784285225.4676
MEM 715.015625 1784285225.5679
MEM 715.582031 1784285225.6682
MEM 716.355469 1784285225.7686
MEM 717.164062 1784285225.8689
MEM 718.015625 1784285225.9692
